num,site_name,site_code,forest_age,distance,species,status,survival04,survival05,survival06,initial_ht,ht_spring06,final_ht06,herbivory04,herbivory05,herbivory06,diameter06,num_leaves,stem_biomass,leaf_biomass,tot_biomass
1485,Lilley-Dickey,LD,mature,5,R,n,1,1,1,20.0,30.7,29.0,3,3,1,2.41,7,0.518,0.275,0.793
1486,Lilley-Dickey,LD,mature,5,S,n,1,1,1,3.5,8.1,,1,1,,,,,,
1487,Lilley-Dickey,LD,mature,5,H,e,1,1,1,22.0,30.9,30.8,0,1,1,2.99,94,1.05,0.87,1.92
1488,Lilley-Dickey,LD,mature,5,A,e,1,1,1,4.0,9.7,15.3,0,1,0,2.34,2,0.174,0.016,0.19
1489,Lilley-Dickey,LD,mature,10,S,n,1,1,1,7.5,25.8,26.1,0,2,0,2.78,19,0.479,0.386,0.865
1490,Lilley-Dickey,LD,mature,10,D,n,1,1,1,9.0,21.1,22.1,2,2,1,2.09,4,0.387,0.152,0.539
1491,Lilley-Dickey,LD,mature,10,D,n,1,1,1,5.5,29.0,28.2,1,1,0,2.68,5,0.726,0.199,0.925
1492,Lilley-Dickey,LD,mature,10,R,n,1,1,1,16.5,27.5,28.4,1,2,2,3.20,8,0.509,0.438,0.947
1493,Lilley-Dickey,LD,mature,10,R,n,1,1,1,17.0,31.1,29.7,1,2,3,2.19,2,0.454,0.082,0.536
1494,Lilley-Dickey,LD,mature,10,S,n,1,1,1,5.0,16.8,17.0,0,1,1,2.01,9,0.235,0.221,0.456
1495,Lilley-Dickey,LD,mature,10,A,e,1,0,0,4.0,,,2,,,,,,,
1496,Lilley-Dickey,LD,mature,10,A,e,1,0,0,5.5,,,1,,,,,,,
1497,Lilley-Dickey,LD,mature,10,P,e,1,1,1,15.0,36.8,38.2,0,1,0,3.20,237,1.259,0.754,2.013
1498,Lilley-Dickey,LD,mature,10,P,e,1,1,1,29.0,46.4,44.9,1,1,0,3.36,43,1.495,0.224,1.719
1499,Lilley-Dickey,LD,mature,10,H,e,1,1,1,10.0,8.9,10.7,2,1,0,0.89,17,0.074,0.076,0.15
1500,Lilley-Dickey,LD,mature,10,H,e,1,1,1,10.5,44.0,46.5,0,1,1,5.71,134,2.217,1.635,3.852
1501,Lilley-Dickey,LD,mature,10,H,e,1,1,1,15.5,38.4,38.0,0,1,2,2.84,112,1.069,0.834,1.903
1502,Lilley-Dickey,LD,mature,10,D,n,1,1,1,4.5,14.4,15.0,0,0,3,1.43,0,0.109,0,0.109
1503,Lilley-Dickey,LD,mature,10,H,e,1,1,1,17.0,22.5,23.6,0,1,1,2.41,53,0.679,0.324,1.003
1504,Lilley-Dickey,LD,mature,10,D,n,1,1,1,18.0,22.2,23.7,2,3,1,2.60,3,0.579,0.047,0.626
1505,Lilley-Dickey,LD,mature,10,P,e,1,1,1,28.0,23.9,23.4,0,1,0,2.95,19,0.682,0.042,0.724
1506,Lilley-Dickey,LD,mature,10,R,n,1,1,1,19.0,20.8,19.7,2,1,1,3.05,7,0.393,0.245,0.638
1507,Lilley-Dickey,LD,mature,10,P,e,1,1,1,11.0,31.4,33.0,0,2,0,2.36,118,0.559,0.33,0.889
1508,Lilley-Dickey,LD,mature,10,R,n,1,1,1,19.5,41.5,41.7,0,1,1,3.21,17,1.098,0.919,2.017
1509,Lilley-Dickey,LD,mature,10,S,n,1,1,1,7.0,26.3,26.3,1,1,1,2.39,15,0.529,0.353,0.882
1510,Lilley-Dickey,LD,mature,10,A,e,1,0,0,8.0,,,1,,,,,,,
1511,Lilley-Dickey,LD,mature,10,S,n,1,1,1,15.5,37.6,39.2,0,1,1,3.62,23,1.054,0.886,1.94
1512,Lilley-Dickey,LD,mature,10,A,e,1,0,0,5.0,,,0,,,,,,,
1513,Lilley-Dickey,LD,mature,20,S,n,1,1,1,13.0,18.9,19.8,,1,1,2.23,15,0.279,0.189,0.468
1514,Lilley-Dickey,LD,mature,20,D,n,1,1,1,18.0,31.9,32.4,0,1,2,2.29,4,0.572,0.197,0.769
1515,Lilley-Dickey,LD,mature,20,D,n,1,1,1,18.5,28.2,27.2,,2,2,2.92,0,0.686,0,0.686
1516,Lilley-Dickey,LD,mature,20,R,n,1,1,1,18.0,18.2,18.2,2,1,0,2.37,6,0.328,0.139,0.467
1517,Lilley-Dickey,LD,mature,20,R,n,1,0,0,17.5,,,2,,,,,,,
1518,Lilley-Dickey,LD,mature,20,S,n,1,1,1,8.0,21.1,18.3,1,1,0,2.19,5,0.281,0.052,0.333
1519,Lilley-Dickey,LD,mature,20,P,e,1,1,1,11.0,17.4,18.3,1,1,1,2.94,82,0.598,0.202,0.8
1520,Lilley-Dickey,LD,mature,20,A,e,1,0,0,6.0,,,2,,,,,,,
1521,Lilley-Dickey,LD,mature,20,H,e,1,1,1,14.0,22.1,11.2,1,1,1,2.84,9,0.36,0.035,0.395
1522,Lilley-Dickey,LD,mature,20,P,e,1,1,1,11.0,14.7,22.3,2,0,2,2.32,39,0.482,0.089,0.571
1523,Lilley-Dickey,LD,mature,20,H,e,1,1,1,15.5,20.2,17.4,2,1,1,1.86,48,0.268,0.162,0.43
1524,Lilley-Dickey,LD,mature,20,A,e,1,0,0,3.0,,,0,,,,,,,
1525,Lilley-Dickey,LD,mature,20,S,n,1,1,1,10.5,22.8,21.9,0,1,1,2.32,17,0.313,0.295,0.608
1526,Lilley-Dickey,LD,mature,20,P,e,1,1,1,7.0,6.6,7.2,2,1,1,1.06,14,0.059,0.032,0.091
1527,Lilley-Dickey,LD,mature,20,H,e,1,1,1,9.0,16.6,15.0,1,1,1,3.15,43,0.388,0.15,0.538
1528,Lilley-Dickey,LD,mature,20,D,n,1,1,1,6.0,28.0,26.6,1,2,3,2.42,0,0.676,0,0.676
1529,Lilley-Dickey,LD,mature,20,R,n,1,1,1,19.0,14.3,13.0,2,2,1,1.85,4,0.207,0.09,0.297
1530,Lilley-Dickey,LD,mature,20,D,n,1,1,1,6.0,11.4,18.5,0,1,2,2.17,15,0.493,0.392,0.885
1531,Lilley-Dickey,LD,mature,20,A,e,1,0,0,7.5,,,1,,,,,,,
1532,Lilley-Dickey,LD,mature,20,P,e,1,1,1,4.5,15.4,9.4,1,1,0,1.22,15,0.11,0.119,0.229
1533,Lilley-Dickey,LD,mature,20,S,n,1,1,1,8.0,32.1,26.1,1,1,0,2.73,14,0.625,0.232,0.857
1534,Lilley-Dickey,LD,mature,20,A,e,0,0,0,6.0,,,,,,,,,,
1535,Lilley-Dickey,LD,mature,20,H,e,1,1,1,10.0,18.2,18.1,2,2,2,1.67,22,0.198,0.17,0.368
1536,Lilley-Dickey,LD,mature,20,R,n,1,1,1,21.0,27.2,24.8,1,3,1,2.10,8,0.335,0.215,0.55
1537,Lilley-Dickey,LD,mature,40,R,n,1,1,1,22.0,23.7,21.5,1,1,3,2.62,5,0.288,0.092,0.38
1538,Lilley-Dickey,LD,mature,40,D,n,1,0,0,5.0,,,1,,,,,,,
1539,Lilley-Dickey,LD,mature,40,S,n,1,1,1,19.0,32.4,31.8,1,1,1,2.46,20,0.525,0.296,0.821
1540,Lilley-Dickey,LD,mature,40,S,n,1,1,1,10.0,29.9,26.7,0,1,4,2.42,0,0.537,0,0.537
1541,Lilley-Dickey,LD,mature,40,R,n,1,1,1,22.0,21.0,18.5,1,2,1,2.13,11,0.32,0.308,0.628
1542,Lilley-Dickey,LD,mature,40,D,n,1,1,1,7.0,23.0,24.3,0,1,1,2.20,8,0.47,0.275,0.745
1543,Lilley-Dickey,LD,mature,40,P,e,1,1,1,12.0,28.0,24.3,0,1,1,2.87,73,0.65,0.225,0.875
1544,Lilley-Dickey,LD,mature,40,P,e,1,1,1,19.0,10.9,13.0,1,2,1,2.46,28,0.272,0.034,0.306
1545,Lilley-Dickey,LD,mature,40,A,e,1,0,0,4.5,,,2,,,,,,,
1546,Lilley-Dickey,LD,mature,40,A,e,1,1,1,9.0,21.5,22.6,0,1,1,2.74,17,0.593,0.172,0.765
1547,Lilley-Dickey,LD,mature,40,H,e,1,1,1,11.5,22.9,20.8,1,1,1,2.54,24,0.325,0.22,0.545
1548,Lilley-Dickey,LD,mature,40,H,e,1,1,1,12.5,29.0,30.5,0,1,1,2.11,26,0.701,0.328,1.029
1549,Lilley-Dickey,LD,mature,40,S,n,1,1,1,8.5,25.8,25.6,1,1,0,2.67,19,0.547,0.498,1.045
1550,Lilley-Dickey,LD,mature,40,P,e,1,1,1,22.5,25.7,19.7,2,1,1,2.94,65,0.547,0.16,0.707
1551,Lilley-Dickey,LD,mature,40,A,e,0,0,0,4.5,,,,,,,,,,
1552,Lilley-Dickey,LD,mature,40,R,n,1,1,0,17.0,,,,0,,,,,,
1553,Lilley-Dickey,LD,mature,40,S,n,1,1,1,12.0,26.1,20.5,1,1,0,2.34,20,0.437,0.18,0.617
1554,Lilley-Dickey,LD,mature,40,H,e,1,1,1,12.5,,9.8,0,0,1,1.49,12,0.106,0.034,0.14
1555,Lilley-Dickey,LD,mature,40,P,e,1,1,1,12.0,17.2,13.1,2,2,1,2.12,39,0.251,0.079,0.33
1556,Lilley-Dickey,LD,mature,40,D,n,1,1,1,4.5,10.6,12.2,1,1,1,1.51,10,0.14,0.077,0.217
1557,Lilley-Dickey,LD,mature,40,H,e,1,1,1,12.0,21.0,13.8,0,1,1,3.25,31,0.41,0.104,0.514
1558,Lilley-Dickey,LD,mature,40,A,e,1,0,0,6.0,,,1,,,,,,,
1559,Lilley-Dickey,LD,mature,40,D,n,1,1,1,5.0,12.2,14.7,0,2,0,1.42,4,0.115,0.066,0.181
1560,Lilley-Dickey,LD,mature,40,R,n,1,1,1,20.5,11.9,13.5,1,1,1,2.07,6,0.203,0.079,0.282
1561,Lilley-Dickey,LD,mature,60,D,n,1,1,1,7.5,15.1,26.5,2,1,1,2.38,12,0.366,0.153,0.519
1562,Lilley-Dickey,LD,mature,60,R,n,1,1,1,18.0,20.9,20.3,1,1,1,2.77,15,0.523,0.326,0.849
1563,Lilley-Dickey,LD,mature,60,D,n,1,1,1,6.0,22.2,18.6,1,1,0,2.57,4,0.399,0.123,0.522
1564,Lilley-Dickey,LD,mature,60,S,n,1,1,1,12.0,26.6,24.8,0,1,0,2.66,12,0.44,0.235,0.675
1565,Lilley-Dickey,LD,mature,60,S,n,1,1,1,18.5,27.7,22.1,0,1,1,2.43,12,0.367,0.139,0.506
1566,Lilley-Dickey,LD,mature,60,R,n,1,1,1,17.5,19.6,17.0,0,1,2,2.06,1,0.274,0.015,0.289
1567,Lilley-Dickey,LD,mature,60,H,e,1,1,1,14.0,18.8,17.8,1,1,1,3.86,18,0.41,0.122,0.532
1568,Lilley-Dickey,LD,mature,60,P,e,1,1,1,14.5,20.6,14.4,0,0,0,3.35,28,0.666,0.072,0.738
1569,Lilley-Dickey,LD,mature,60,A,e,0,0,0,7.0,,,,,,,,,,
1570,Lilley-Dickey,LD,mature,60,P,e,1,1,1,20.0,35.8,36.3,1,1,1,3.23,83,1.191,0.153,1.344
1571,Lilley-Dickey,LD,mature,60,H,e,1,1,1,14.5,30.9,25.0,0,1,1,4.05,28,0.883,0.136,1.019
1572,Lilley-Dickey,LD,mature,60,A,e,1,0,0,7.0,,,0,,,,,,,
1573,Lilley-Dickey,LD,mature,60,H,e,1,1,1,14.0,22.7,20.5,1,3,1,1.56,70,0.434,0.311,0.745
1574,Lilley-Dickey,LD,mature,60,D,n,0,0,0,5.0,,,,,,,,,,
1575,Lilley-Dickey,LD,mature,60,S,n,1,1,1,4.0,9.8,10.4,1,1,0,1.46,5,0.089,0.127,0.216
1576,Lilley-Dickey,LD,mature,60,R,n,1,1,1,4.0,23.7,19.6,1,1,3,2.43,1,0.354,0.032,0.386
1577,Lilley-Dickey,LD,mature,60,H,e,1,1,1,22.0,14.5,13.2,1,3,1,1.77,19,0.268,0.069,0.337
1578,Lilley-Dickey,LD,mature,60,R,n,1,1,1,16.5,24.8,25.9,1,1,0,2.12,5,0.293,0.122,0.415
1579,Lilley-Dickey,LD,mature,60,A,e,1,0,0,9.0,,,1,,,,,,,
1580,Lilley-Dickey,LD,mature,60,P,e,1,1,1,17.5,18.4,14.0,0,1,1,2.06,15,0.223,0.043,0.266
1581,Lilley-Dickey,LD,mature,60,P,e,1,1,1,8.5,11.7,10.8,1,0,1,2.76,11,0.347,0.036,0.383
1582,Lilley-Dickey,LD,mature,60,A,e,1,0,0,8.0,,,0,,,,,,,
1583,Lilley-Dickey,LD,mature,60,D,n,1,1,1,8.0,20.1,22.0,2,0,0,2.19,6,0.285,0.182,0.467
1584,Lilley-Dickey,LD,mature,60,S,n,1,1,1,11.0,19.7,21.5,0,1,0,2.30,13,0.241,0.115,0.356
1585,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1586,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1587,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1588,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1589,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1590,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1591,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1592,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1593,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1594,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1595,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1596,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1597,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1598,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1599,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1600,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1601,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1602,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1603,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1604,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1605,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1606,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1607,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1608,Forest Road,FR,mature,0,,,,,,,,,,,,,,,,
1609,Forest Road,FR,mature,5,D,n,0,0,0,6.0,,,,,,,,,,
1610,Forest Road,FR,mature,5,R,n,1,1,1,17.5,22.6,24.4,3,2,1,2.34,3,0.386,0.257,0.643
1611,Forest Road,FR,mature,5,S,n,1,1,0,6.0,,,2,0,,,,,,
1612,Forest Road,FR,mature,5,R,n,1,1,1,15.0,19.3,19.6,1,1,1,2.44,3,0.239,0.118,0.357
1613,Forest Road,FR,mature,5,S,n,1,1,0,7.5,,,0,0,,,,,,
1614,Forest Road,FR,mature,5,D,n,1,0,0,7.5,,,2,,,,,,,
1615,Forest Road,FR,mature,5,P,e,1,1,1,14.0,12.5,14.6,1,1,0,1.84,32,0.195,0.084,0.279
1616,Forest Road,FR,mature,5,A,e,1,1,1,5.0,10.4,15.0,0,0,1,1.42,17,0.151,0.073,0.224
1617,Forest Road,FR,mature,5,H,e,1,1,1,13.0,19.2,20.5,0,0,0,2.73,73,0.417,0.245,0.662
1618,Forest Road,FR,mature,5,A,e,1,1,0,10.5,,,1,0,,,,,,
1619,Forest Road,FR,mature,5,P,e,1,1,1,14.0,15.6,16.0,0,0,1,2.06,12,0.227,0.091,0.318
1620,Forest Road,FR,mature,5,H,e,1,1,1,2.5,12.1,11.0,2,,0,1.26,9,0.092,0.04,0.132
1621,Forest Road,FR,mature,5,A,e,1,1,0,6.0,,,1,0,,,,,,
1622,Forest Road,FR,mature,5,D,n,0,0,0,7.0,,,,,,,,,,
1623,Forest Road,FR,mature,5,H,e,1,1,1,11.0,16.2,16.0,0,0,0,3.64,49,0.364,0.188,0.552
1624,Forest Road,FR,mature,5,P,e,1,1,1,14.0,15.8,17.8,5,0,1,2.14,20,0.269,0.088,0.357
1625,Forest Road,FR,mature,5,H,e,1,1,1,15.0,20.1,19.2,0,1,1,3.99,48,0.353,0.226,0.579
1626,Forest Road,FR,mature,5,S,n,1,1,1,3.0,11.6,11.6,3,1,1,1.52,8,0.072,0.101,0.173
1627,Forest Road,FR,mature,5,R,n,1,1,1,16.0,24.1,22.3,1,1,2,2.22,2,0.274,0.088,0.362
1628,Forest Road,FR,mature,5,S,n,1,1,1,5.0,8.3,9.1,3,4,0,1.45,10,0.071,0.035,0.106
1629,Forest Road,FR,mature,5,R,n,1,1,1,8.0,30.9,31.2,2,1,2,2.89,5,0.577,0.248,0.825
1630,Forest Road,FR,mature,5,D,n,1,1,1,6.0,20.6,22.4,3,1,3,2.16,1,0.236,0.014,0.25
1631,Forest Road,FR,mature,5,A,e,1,0,0,10.5,,,0,,,,,,,
1632,Forest Road,FR,mature,5,P,e,1,1,1,12.0,20.3,13.3,2,1,0,1.94,28,0.196,0.067,0.263
1633,Forest Road,FR,mature,10,S,n,1,1,1,6.5,12.4,11.5,2,0,0,1.69,6,0.102,0.056,0.158
1634,Forest Road,FR,mature,10,D,n,1,1,1,8.0,16.8,18.0,3,5,4,1.99,0,0.215,0,0.215
1635,Forest Road,FR,mature,10,S,n,1,1,1,4.0,11.8,8.6,0,2,0,1.03,2,0.029,0.023,0.052
1636,Forest Road,FR,mature,10,R,n,1,1,1,20.5,25.0,23.8,3,2,1,1.97,5,0.296,0.17,0.466
1637,Forest Road,FR,mature,10,R,n,1,1,1,19.0,21.7,20.7,3,3,1,2.15,3,0.239,0.104,0.343
1638,Forest Road,FR,mature,10,D,n,1,1,1,8.5,16.2,15.6,4,3,1,1.37,6,0.145,0.057,0.202
1639,Forest Road,FR,mature,10,A,e,1,1,0,10.0,,,0,0,,,,,,
1640,Forest Road,FR,mature,10,H,e,1,0,0,9.0,,,0,,,,,,,
1641,Forest Road,FR,mature,10,P,e,1,1,1,6.5,19.1,16.2,1,0,0,1.75,28,0.16,0.082,0.242
1642,Forest Road,FR,mature,10,P,e,1,1,1,10.5,13.2,15.2,0,0,0,2.45,25,0.222,0.041,0.263
1643,Forest Road,FR,mature,10,A,e,1,1,0,6.5,,,0,0,,,,,,
1644,Forest Road,FR,mature,10,H,e,1,1,1,15.0,23.7,23.8,0,0,0,2.53,42,0.358,0.236,0.594
1645,Forest Road,FR,mature,10,R,n,1,1,1,21.5,23.2,22.1,1,1,1,1.78,3,0.193,0.08,0.273
1646,Forest Road,FR,mature,10,H,e,1,1,1,10.5,22.1,21.3,1,1,0,2.54,29,0.412,0.148,0.56
1647,Forest Road,FR,mature,10,R,n,1,1,1,20.5,23.3,22.6,2,2,1,2.32,5,0.358,0.174,0.532
1648,Forest Road,FR,mature,10,S,n,1,1,1,12.0,19.8,19.5,2,1,1,1.87,7,0.18,0.103,0.283
1649,Forest Road,FR,mature,10,P,e,1,1,1,18.5,30.4,26.9,0,1,0,2.48,50,0.518,0.209,0.727
1650,Forest Road,FR,mature,10,D,n,0,0,0,11.0,,,,,,,,,,
1651,Forest Road,FR,mature,10,S,n,1,1,0,10.5,,,2,1,,,,,,
1652,Forest Road,FR,mature,10,A,e,1,1,1,11.0,16.3,16.7,0,0,0,1.83,27,0.154,0.109,0.263
1653,Forest Road,FR,mature,10,A,e,1,0,0,4.5,,,0,,,,,,,
1654,Forest Road,FR,mature,10,H,e,1,1,1,6.5,18.3,17.8,0,1,1,1.87,30,0.193,0.104,0.297
1655,Forest Road,FR,mature,10,P,e,1,1,1,14.5,18.2,18.9,1,0,0,1.79,39,0.427,0.073,0.5
1656,Forest Road,FR,mature,10,D,n,1,1,1,5.5,13.2,13.6,2,4,2,1.57,3,0.119,0.018,0.137
1657,Forest Road,FR,mature,20,S,n,1,1,1,5.0,11.6,10.1,1,1,1,1.27,4,0.05,0.034,0.084
1658,Forest Road,FR,mature,20,D,n,1,0,0,8.0,,,3,,,,,,,
1659,Forest Road,FR,mature,20,S,n,1,1,1,9.0,13.6,13.1,2,0,0,1.76,10,0.131,0.097,0.228
1660,Forest Road,FR,mature,20,R,n,1,1,1,20.5,23.3,23.0,2,1,2,1.88,6,0.268,0.146,0.414
1661,Forest Road,FR,mature,20,R,n,1,1,1,21.0,27.6,28.4,1,2,2,2.67,5,0.496,0.127,0.623
1662,Forest Road,FR,mature,20,D,n,1,0,0,8.5,,,4,,,,,,,
1663,Forest Road,FR,mature,20,A,e,1,1,1,10.0,6.8,,0,0,,,,,,
1664,Forest Road,FR,mature,20,H,e,1,1,1,11.0,11.8,12.7,2,1,0,2.80,23,0.203,0.132,0.335
1665,Forest Road,FR,mature,20,P,e,1,1,1,12.5,15.3,14.6,1,0,1,1.82,50,0.315,0.114,0.429
1666,Forest Road,FR,mature,20,P,e,1,1,1,9.0,26.6,27.2,0,0,0,1.91,35,0.323,0.103,0.426
1667,Forest Road,FR,mature,20,A,e,1,1,0,9.0,,,0,0,,,,,,
1668,Forest Road,FR,mature,20,H,e,1,1,1,8.5,11.3,12.4,0,1,1,1.77,12,0.086,0.056,0.142
1669,Forest Road,FR,mature,20,R,n,1,1,1,14.5,21.2,20.7,3,2,1,2.12,5,0.296,0.169,0.465
1670,Forest Road,FR,mature,20,H,e,1,1,1,7.5,8.4,11.0,3,1,0,1.60,22,0.089,0.064,0.153
1671,Forest Road,FR,mature,20,R,n,1,1,1,20.5,31.0,28.2,2,1,2,2.21,1,0.378,0.048,0.426
1672,Forest Road,FR,mature,20,S,n,1,0,0,7.0,,,1,,,,,,,
1673,Forest Road,FR,mature,20,P,e,1,1,1,14.5,17.5,15.7,4,1,0,1.47,21,0.127,0.068,0.195
1674,Forest Road,FR,mature,20,D,n,1,1,1,8.5,11.8,10.8,5,0,4,1.49,1,0.108,0.005,0.113
1675,Forest Road,FR,mature,20,S,n,1,0,0,7.0,,,3,,,,,,,
1676,Forest Road,FR,mature,20,A,e,1,0,0,9.0,,,5,,,,,,,
1677,Forest Road,FR,mature,20,A,e,1,1,0,10.5,,,1,1,,,,,,
1678,Forest Road,FR,mature,20,H,e,1,1,1,12.0,16.3,16.4,1,0,0,2.63,30,0.184,0.092,0.276
1679,Forest Road,FR,mature,20,P,e,0,0,0,10.0,,,,,,,,,,
1680,Forest Road,FR,mature,20,D,n,1,1,1,7.0,19.0,18.2,2,5,1,1.65,6,0.177,0.108,0.285
1681,Forest Road,FR,mature,40,R,n,1,1,1,21.5,28.9,24.6,1,2,1,2.69,5,0.464,0.307,0.771
1682,Forest Road,FR,mature,40,D,n,1,1,1,8.0,26.0,28.9,1,3,1,2.48,7,0.59,0.246,0.836
1683,Forest Road,FR,mature,40,D,n,1,1,1,5.5,14.8,13.8,1,3,2,1.89,9,0.171,0.087,0.258
1684,Forest Road,FR,mature,40,R,n,1,1,1,21.0,36.7,34.6,1,2,3,2.64,8,0.599,0.44,1.039
1685,Forest Road,FR,mature,40,S,n,1,1,1,5.0,14.2,13.4,1,0,1,2.00,6,0.126,0.137,0.263
1686,Forest Road,FR,mature,40,S,n,1,1,1,5.0,13.4,10.7,0,1,1,1.58,10,0.088,0.091,0.179
1687,Forest Road,FR,mature,40,H,e,1,1,1,10.0,31.3,22.5,0,1,1,3.16,20,0.52,0.086,0.606
1688,Forest Road,FR,mature,40,P,e,1,1,1,9.0,24.5,17.8,0,0,0,3.15,41,0.535,0.104,0.639
1689,Forest Road,FR,mature,40,A,e,1,1,1,10.5,15.6,,0,0,,,,,,
1690,Forest Road,FR,mature,40,P,e,1,1,1,9.0,9.2,9.6,1,2,1,2.76,32,0.259,0.1,0.359
1691,Forest Road,FR,mature,40,A,e,1,1,0,7.0,,,0,1,,,,,,
1692,Forest Road,FR,mature,40,H,e,1,1,1,8.5,14.8,16.1,0,1,2,1.65,9,0.208,0.046,0.254
1693,Forest Road,FR,mature,40,R,n,1,1,1,18.0,27.6,25.2,2,2,4,2.34,0,0.354,0,0.354
1694,Forest Road,FR,mature,40,A,e,1,0,0,8.0,,,1,,,,,,,
1695,Forest Road,FR,mature,40,H,e,1,1,1,12.5,10.3,14.4,3,2,0,1.83,14,0.191,0.056,0.247
1696,Forest Road,FR,mature,40,R,n,1,1,1,16.5,28.7,27.0,1,1,1,2.74,11,0.644,0.646,1.29
1697,Forest Road,FR,mature,40,P,e,1,1,1,7.5,19.0,15.5,1,1,1,2.08,44,0.287,0.165,0.452
1698,Forest Road,FR,mature,40,P,e,1,1,1,6.5,9.0,10.0,0,0,1,1.69,14,0.147,0.046,0.193
1699,Forest Road,FR,mature,40,S,n,1,1,1,7.0,20.8,15.8,1,2,2,1.86,3,0.182,0.058,0.24
1700,Forest Road,FR,mature,40,A,e,1,0,0,9.5,,,1,,,,,,,
1701,Forest Road,FR,mature,40,H,e,1,1,1,3.0,9.8,11.9,2,1,0,1.37,14,0.081,0.06,0.141
1702,Forest Road,FR,mature,40,D,n,1,1,1,7.0,14.5,16.3,4,,0,2.12,4,0.209,0.11,0.319
1703,Forest Road,FR,mature,40,S,n,1,1,0,2.5,,,1,0,,,,,,
1704,Forest Road,FR,mature,40,D,n,1,1,1,8.5,16.4,18.1,2,0,1,3.72,10,0.506,0.39,0.896
1705,Forest Road,FR,mature,60,R,n,1,1,1,16.5,12.0,27.2,1,1,2,2.51,16,0.391,0.186,0.577
1706,Forest Road,FR,mature,60,D,n,1,0,0,4.0,,,2,,,,,,,
1707,Forest Road,FR,mature,60,S,n,1,1,1,9.0,23.4,22.3,2,1,2,2.26,20,0.334,0.368,0.702
1708,Forest Road,FR,mature,60,S,n,1,1,1,6.0,18.6,19.3,2,0,1,2.50,11,0.268,0.248,0.516
1709,Forest Road,FR,mature,60,D,n,1,1,1,6.5,13.4,13.2,4,4,1,1.79,4,0.131,0.102,0.233
1710,Forest Road,FR,mature,60,R,n,1,1,1,15.0,17.4,16.1,,0,1,1.91,3,0.164,0.141,0.305
1711,Forest Road,FR,mature,60,H,e,1,1,1,10.5,10.1,10.1,1,2,1,1.85,10,0.09,0.041,0.131
1712,Forest Road,FR,mature,60,H,e,1,1,1,8.0,17.8,15.4,1,1,2,1.77,32,0.188,0.115,0.303
1713,Forest Road,FR,mature,60,P,e,1,1,1,6.0,12.6,11.1,1,0,1,1.45,20,0.072,0.071,0.143
1714,Forest Road,FR,mature,60,P,e,1,1,1,15.5,24.9,23.8,1,1,1,2.47,29,0.409,0.134,0.543
1715,Forest Road,FR,mature,60,A,e,1,1,1,10.0,16.3,,0,0,,,,,,
1716,Forest Road,FR,mature,60,A,e,1,1,0,8.5,,13.7,0,,,1.41,27,0.157,0.076,0.233
1717,Forest Road,FR,mature,60,D,n,1,1,1,6.5,20.8,22.0,1,1,1,3.06,5,0.512,0.258,0.77
1718,Forest Road,FR,mature,60,H,e,1,1,1,10.5,,2.9,2,1,1,0.48,3,0.006,0.008,0.014
1719,Forest Road,FR,mature,60,S,n,1,1,1,8.0,17.4,17.8,0,2,1,1.87,5,0.175,0.129,0.304
1720,Forest Road,FR,mature,60,R,n,1,1,1,16.5,27.8,24.6,3,1,1,2.62,5,0.392,0.22,0.612
1721,Forest Road,FR,mature,60,P,e,1,1,1,14.0,21.8,17.8,1,1,1,2.18,78,0.553,0.15,0.703
1722,Forest Road,FR,mature,60,S,n,1,1,1,5.5,14.1,13.3,1,2,1,2.01,5,0.165,0.155,0.32
1723,Forest Road,FR,mature,60,H,e,1,1,1,7.5,10.9,9.2,0,1,2,1.23,6,0.067,0.028,0.095
1724,Forest Road,FR,mature,60,A,e,1,0,0,8.5,,,1,,,,,,,
1725,Forest Road,FR,mature,60,D,n,1,0,0,7.0,,,3,,,,,,,
1726,Forest Road,FR,mature,60,P,e,1,1,1,16.0,33.1,22.9,1,0,0,3.43,49,0.69,0.109,0.799
1727,Forest Road,FR,mature,60,R,n,1,1,1,15.0,24.5,22.0,1,1,1,2.17,7,0.327,0.179,0.506
